"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDB08","OUT045",2309.63627864514
"FDM44","OUT035",1706.72926736232
"FDD46","OUT018",2506.50314371653
"FDR27","OUT019",299.252829631129
"FDV56","OUT010",325.824145722267
"FDM02","OUT049",1352.924458475
"FDU45","OUT018",1547.96463831623
"FDZ10","OUT017",2305.45010398938
"NCK31","OUT010",232.070569438764
"FDR27","OUT035",2008.79323459799
"FDF33","OUT013",1565.03098361621
"FDJ36","OUT046",1709.76685456398
"FDP33","OUT049",3958.96253816575
"FDG17","OUT046",4340.31662089337
"FDG47","OUT027",5768.50293952837
"NCW29","OUT046",2151.72004747508
"DRH59","OUT017",1420.3213158266
"FDR32","OUT017",4084.34683417162
"FDP48","OUT035",3177.20880270041
"FDG17","OUT035",4184.0311167127
"DRJ59","OUT017",662.34726406007
"FDY48","OUT027",2664.82705899631
"FDB02","OUT046",2820.45426057792
"FDN10","OUT019",301.073478861623
"NCD55","OUT035",794.646648430917
"FDX34","OUT013",1884.46415744812
"FDZ38","OUT045",2655.85288009481
"DRF37","OUT049",3929.65219325644
"DRL47","OUT019",289.033873264112
"FDL27","OUT035",1353.88052228223
"NCP53","OUT035",3953.47717720966
"FDT03","OUT019",498.689140867598
"FDJ28","OUT035",3480.34915038426
"FDF40","OUT018",3318.13442281568
"FDA32","OUT035",3871.06356221914
"NCP02","OUT017",1033.38225187101
"FDZ31","OUT045",2892.3137791773
"NCQ29","OUT013",3647.87866656305
"FDP57","OUT010",334.333371662066
"FDL32","OUT027",2663.98322909292
"DRB01","OUT035",3386.06658655344
"FDJ40","OUT046",1927.94928781961
"FDO24","OUT018",2300.66703586272
"FDO11","OUT018",3342.71366621562
"FDA56","OUT035",2154.54134846409
"FDF02","OUT045",1498.51834115135
"FDA10","OUT013",2013.70180074654
"NCI55","OUT017",2301.48019414189
"FDZ40","OUT010",232.827816952489
"FDV08","OUT049",687.008094605034
"FDN48","OUT013",1601.44959694256
"FDU57","OUT017",2659.02239306424
"DRF49","OUT013",1778.75091812813
"FDS02","OUT035",3320.47987997388
"FDS43","OUT046",3220.64146987492
"FDT16","OUT013",4354.71186627922
"FDX19","OUT027",5834.13409807938
"FDK15","OUT046",1590.39381275408
"DRA12","OUT049",2316.99101064288
"FDY35","OUT017",792.084085320188
"NCU42","OUT013",2741.28347554577
"FDD26","OUT013",3180.85244472273
"FDR11","OUT018",2335.40834143937
"NCP53","OUT045",3769.0843492648
"FDP34","OUT045",2707.32294689505
"NCV41","OUT019",296.198390317524
"FDN20","OUT018",2241.21229805723
"FDZ16","OUT018",2526.8719883033
"FDZ28","OUT049",1961.0386994064
"NCL55","OUT013",3831.58050377378
"NCJ17","OUT046",1543.50413321406
"FDT37","OUT046",3678.27397629594
"FDV51","OUT049",2839.4201924376
"FDZ28","OUT035",2041.47542391641
"FDN27","OUT013",1830.74903778341
"FDS14","OUT019",359.94035182841
"FDZ58","OUT045",2033.88611740997
"FDD46","OUT046",2337.79328796419
"FDJ03","OUT035",815.460361177326
"FDU03","OUT010",585.302401425864
"FDA33","OUT027",4040.34774050373
"NCW53","OUT035",3029.51647706981
"NCC55","OUT017",652.721975472319
"FDP52","OUT019",614.289747210707
"FDE39","OUT049",1937.94156755167
"FDB44","OUT035",3877.60804399183
"FDG59","OUT013",633.134273243087
"FDI05","OUT013",1555.90327409686
"FDF59","OUT045",1809.29124758048
"FDM39","OUT019",458.173257392753
"FDB14","OUT013",1424.41087116607
"NCS05","OUT019",316.638578406429
"DRJ35","OUT045",876.454107180489
"FDO31","OUT019",230.973542669516
"FDA31","OUT046",2731.67959768354
"FDX40","OUT049",694.917124965187
"FDW56","OUT045",2816.73978944733
"FDH09","OUT018",709.865407973622
"FDA52","OUT019",426.492153040014
"FDF20","OUT019",473.230079801923
"FDE40","OUT046",857.415409108391
"NCU17","OUT046",1973.67295638917
"NCP14","OUT035",1771.68976694209
"FDN25","OUT027",1851.23803750093
"FDU39","OUT049",934.754537843559
"NCM05","OUT017",3791.81710985881
"FDU07","OUT017",2575.93034200842
"FDF28","OUT049",1951.11880350061
"FDR57","OUT049",2468.00268701916
"FDJ33","OUT013",1917.45956456717
"DRH23","OUT035",914.402029276696
"FDQ52","OUT046",3660.16984423065
"DRK13","OUT035",3006.47946688177
"FDP09","OUT046",3345.01321649294
"FDR08","OUT027",2771.29411403411
"FDV50","OUT045",1828.11158744355
"FDT13","OUT049",3374.60563466192
"FDJ27","OUT027",2619.23670036316
"FDH21","OUT046",2527.94751077064
"FDW14","OUT027",2661.41283302523
"FDL52","OUT049",724.093449270653
"FDW28","OUT017",2979.14723338372
"FDL40","OUT049",1398.36213258285
"FDE24","OUT046",2293.93849733189
"FDX35","OUT049",3879.67728719645
"FDP46","OUT017",1364.40492772619
"FDX56","OUT045",3897.72288136265
"FDQ45","OUT049",2930.21757870805
"FDK50","OUT027",4225.80821231056
"FDY26","OUT045",4048.60362192354
"FDQ09","OUT017",1913.89095524479
"FDN39","OUT049",2720.57024205643
"FDP13","OUT017",706.617195785701
"FDR51","OUT013",2420.66089197801
"FDZ49","OUT010",733.407207873687
"FDL28","OUT018",3089.10797048832
"FDZ10","OUT035",2044.70581479991
"FDK38","OUT013",2520.83086725807
"DRL49","OUT027",3881.69225774364
"FDR15","OUT013",2202.96813235864
"FDQ24","OUT035",4108.4581095367
"FDD56","OUT013",2975.16463089612
"NCR42","OUT046",684.950806037314
"FDH52","OUT045",968.711460560211
"FDH57","OUT019",304.772281974192
"FDR15","OUT010",468.193576799779
"FDJ34","OUT035",2022.91735197936
"FDW37","OUT035",1383.75866020813
"FDQ23","OUT018",1465.84098818989
"FDP34","OUT013",2793.0271965304
"FDE04","OUT027",4288.17906419424
"FDC48","OUT045",1423.95325189107
"FDA47","OUT019",366.778638041257
"FDI35","OUT018",2750.76792868371
"NCV05","OUT013",2420.08637393391
"FDR28","OUT045",2643.65558578114
"FDH31","OUT017",1658.66746771572
"FDP59","OUT019",267.285407748966
"FDS19","OUT018",1148.13475260575
"FDM60","OUT045",625.596478153954
"FDJ44","OUT018",2634.63347026099
"DRH51","OUT017",1308.09278337296
"DRC25","OUT017",1743.29029048385
"DRE25","OUT013",1695.10243507111
"NCX05","OUT049",2028.37949268569
"FDR11","OUT017",2676.41366346233
"DRP47","OUT045",3984.30460242865
"DRC49","OUT019",333.39016950455
"FDQ47","OUT027",1495.92751207395
"FDL20","OUT013",1655.21514820353
"FDM34","OUT035",2029.64562005397
"NCN55","OUT013",3741.62007889735
"FDD41","OUT035",1676.31693102896
"FDE52","OUT049",1438.46854858983
"NCT18","OUT019",386.035496775879
"FDJ32","OUT018",852.294442728487
"FDE16","OUT046",3564.12108199438
"FDZ09","OUT045",2790.48911916898
"DRZ11","OUT046",2130.79465382472
"FDK41","OUT049",1442.17740545098
"FDE56","OUT049",923.314688263739
"FDH34","OUT013",3103.33809109821
"DRI49","OUT013",1417.45283281271
"DRI59","OUT046",3335.71601094305
"DRC36","OUT049",2934.91187327578
"FDS15","OUT019",249.992630115817
"FDI07","OUT018",2794.51656934306
"FDZ15","OUT018",1595.16837049381
"NCX41","OUT027",5387.86737135298
"NCO29","OUT019",450.618707539088
"FDF57","OUT013",2631.97018889521
"FDI33","OUT035",1412.74090820048
"DRJ47","OUT049",2812.10015278317
"FDB34","OUT046",1649.95094307477
"FDY22","OUT027",3713.26388896116
"DRL11","OUT017",2650.18329619122
"FDY46","OUT035",3200.93488453362
"FDG17","OUT013",4116.99261362587
"FDE52","OUT018",1245.18105710658
"DRP47","OUT027",5666.9742663909
"FDO01","OUT010",509.543678024543
"FDL09","OUT046",2434.5927273641
"FDR57","OUT013",2501.96333953928
"DRD37","OUT035",904.278870486784
"FDQ36","OUT027",1479.211399708
"FDL33","OUT049",3056.99098437858
"FDL48","OUT045",700.772471342525
"FDL28","OUT049",3825.01494224527
"NCN29","OUT046",851.114964494466
"FDO13","OUT035",2865.7907617297
"FDB38","OUT045",2694.04035888702
"FDI36","OUT035",3017.9485400715
"FDI58","OUT035",1546.31347206787
"FDH22","OUT018",1834.92433040458
"FDQ27","OUT013",1715.9136381532
"FDT33","OUT046",2658.19326711048
"FDC56","OUT045",1779.47164703296
"FDF14","OUT046",2493.99528069766
"FDQ39","OUT017",3196.54787427936
"NCM43","OUT017",2944.99094668804
"FDS46","OUT035",2062.65356889215
"FDI22","OUT049",3650.93521236113
"NCE43","OUT045",2810.50386293488
"FDZ36","OUT010",648.088055594534
"FDR13","OUT019",257.284769297615
"FDP46","OUT018",1250.04485300552
"FDW56","OUT019",466.814109300308
"FDB40","OUT017",2315.63091219409
"FDM28","OUT018",2479.06448192135
"FDV49","OUT013",4492.43263825278
"NCS53","OUT018",2320.70385677001
"FDO03","OUT049",3892.00781237796
"FDT15","OUT035",3349.4219304228
"FDD33","OUT049",3380.7444535808
"FDX13","OUT017",4311.82365567891
"FDH60","OUT013",2850.97907683995
"DRH51","OUT046",1319.99422330605
"NCL07","OUT049",769.891180187395
"FDW51","OUT045",3690.81259301159
"FDF21","OUT019",478.158043212345
"FDH26","OUT019",383.179882706284
"FDJ03","OUT049",763.135287934114
"FDU35","OUT017",1769.34660526193
"DRL01","OUT018",3119.04108245024
"FDE59","OUT045",634.250227168146
"FDI60","OUT035",1255.4654186691
"DRH39","OUT035",1307.88810957062
"FDK36","OUT049",872.14477097051
"FDN52","OUT045",1516.17460187837
"FDU12","OUT017",4063.95894472623
"NCT05","OUT027",5863.33047815059
"FDS37","OUT027",2919.68355627644
"FDK24","OUT017",733.879079077119
"DRF36","OUT013",3107.46902274334
"FDN46","OUT010",304.857245094855
"NCN06","OUT045",2501.51984006461
"FDD59","OUT035",1469.50692645133
"FDM14","OUT045",1603.9708316137
"FDO10","OUT018",707.166326097858
"FDU35","OUT013",1632.23389215275
"NCA30","OUT018",2309.08903165996
"NCO41","OUT049",1672.7620997035
"FDI24","OUT046",2792.04025780794
"FDZ16","OUT046",3017.6043462996
"FDV47","OUT046",1380.09097201505
"FDV16","OUT045",636.900739826576
"FDZ22","OUT035",1558.13920355939
"FDO20","OUT010",785.6079087982
"FDW38","OUT013",1029.77777626825
"FDW52","OUT045",2684.17244115498
"FDT43","OUT019",149.251495113581
"NCS29","OUT045",3494.38606685185
"NCC31","OUT017",2609.91842510597
"FDA21","OUT017",3447.3684695255
"FDQ55","OUT046",2090.47706250663
"NCE54","OUT049",1355.60980213904
"FDD45","OUT017",1764.95858469683
"NCP17","OUT017",997.30235149252
"FDR47","OUT035",3247.26240714968
"DRM35","OUT013",2947.41611249349
"FDR47","OUT019",503.674903715967
"FDX19","OUT010",869.479668826574
"FDV22","OUT027",4404.07209340069
"FDQ46","OUT027",2965.93564838309
"DRO47","OUT045",1650.08519089164
"FDB44","OUT010",919.828484887122
"FDN02","OUT010",854.86686616616
"FDW10","OUT045",2840.32816560512
"FDJ41","OUT019",638.96230835158
"FDM50","OUT046",854.262031481058
"FDW10","OUT035",2640.54222848905
"FDY48","OUT049",1638.22939493914
"NCE30","OUT027",5250.29726642337
"FDO04","OUT045",880.74994685042
"FDQ26","OUT010",228.490152855733
"NCX29","OUT018",2137.87836877481
"FDE39","OUT046",1910.63184433964
"NCR54","OUT027",5122.1277907428
"NCP55","OUT027",1713.07854456699
"FDX22","OUT017",3952.08933683414
"FDI05","OUT035",1411.07494107789
"FDC51","OUT027",3283.02487272481
"FDC10","OUT013",1821.74622221116
"FDJ46","OUT045",2812.33041825913
"FDV10","OUT010",219.795890868856
"FDX12","OUT027",5889.99541452781
"FDL43","OUT019",232.636611182788
"DRB13","OUT046",3178.30762725759
"FDF59","OUT027",3185.30200146509
"FDT35","OUT049",2489.23748261565
"NCJ19","OUT035",1006.62298161352
"FDT35","OUT018",2204.9166643081
"FDI48","OUT046",750.817241978965
"DRC24","OUT019",398.20182383658
"NCZ05","OUT017",1812.6263043096
"FDJ57","OUT049",3434.46572981621
"FDX11","OUT017",3145.77985770681
"FDE09","OUT035",1737.53247764352
"NCK06","OUT049",2019.40321237292
"DRE37","OUT017",3131.76462644716
"FDV56","OUT046",1702.5023323283
"FDY43","OUT017",2822.68704617076
"FDV35","OUT013",2404.72627324466
"FDF05","OUT019",553.059788954609
"FDA36","OUT035",3119.61338828974
"FDS13","OUT027",5912.76049537312
"FDU47","OUT013",2481.70141448119
"FDI36","OUT010",512.018601996689
"FDH48","OUT046",1522.51970879582
"FDZ14","OUT013",1834.94789765741
"FDS46","OUT013",2000.81475593467
"FDE21","OUT017",1874.75827072319
"FDA26","OUT049",4010.9937841
"FDV12","OUT046",1803.83245227317
"FDL46","OUT019",268.391089307201
"FDN57","OUT013",2476.25738372346
"NCJ18","OUT017",2164.68191187371
"FDO36","OUT045",2737.957214512
"FDX55","OUT018",3004.94540110108
"FDT25","OUT019",287.175630307082
"FDD16","OUT049",1146.4496563019
"NCX18","OUT013",3016.74124523735
"NCG55","OUT018",1574.32350748976
"NCV18","OUT049",1611.21007128928
"NCS18","OUT035",1839.7465137333
"FDC37","OUT045",1558.43771474904
"FDE47","OUT046",2219.27413408349
"DRG49","OUT019",568.108090048009
"FDC39","OUT049",3692.6450123037
"FDH24","OUT019",383.243260966297
"FDV39","OUT027",5100.6306392333
"NCL17","OUT045",2269.87469616571
"NCY53","OUT035",1820.42951926044
"FDH52","OUT013",917.794763576584
"NCD19","OUT018",785.949627820119
"FDI44","OUT046",1330.97436516776
"DRD49","OUT027",5472.02312550974
"FDN08","OUT035",1815.86166222485
"FDO20","OUT027",6462.5136509551
"FDY02","OUT046",3939.6570212085
"FDX23","OUT045",1469.83008369007
"FDX01","OUT017",1954.11615938296
"FDH20","OUT027",2551.26012029792
"NCX41","OUT017",3915.95273623776
"FDD21","OUT027",3026.22932242837
"DRH11","OUT019",235.086761706535
"DRE60","OUT018",3327.93467840433
"FDB10","OUT013",3793.37395998847
"FDH38","OUT013",1717.69702906971
"NCL07","OUT018",596.153533537657
"FDD48","OUT046",2003.2249916184
"NCT54","OUT027",2716.87233669153
"FDF32","OUT027",5530.30736546142
"DRH51","OUT045",1322.2997326
"DRG03","OUT035",2640.65182788799
"NCY42","OUT019",413.647111363148
"FDH32","OUT017",1756.26235081717
"NCJ06","OUT027",2808.13210626911
"FDH47","OUT027",2558.12888243162
"FDZ08","OUT018",1147.30168771137
"FDK16","OUT017",1908.41547362742
"DRG01","OUT018",1118.1937086529
"NCM53","OUT027",2703.42038683386
"NCB07","OUT035",2970.99642391486
"NCZ06","OUT035",3818.51045200143
"FDU48","OUT049",1997.29881826987
"NCB55","OUT027",1652.92615472782
"FDP15","OUT013",4455.07254592465
"FDF17","OUT046",3532.36518310196
"NCN06","OUT049",2936.73726476548
"DRM48","OUT018",544.716000164673
"FDH10","OUT046",2436.20386192465
"FDC60","OUT018",1523.94330999966
"FDE35","OUT018",912.038222188428
"DRI23","OUT013",2716.74872604509
"NCR38","OUT013",3724.86982143235
"FDP04","OUT035",1068.93901873419
"NCW17","OUT045",1888.21235991562
"FDX34","OUT017",1976.56078991265
"NCK53","OUT045",1589.13578825296
"NCO54","OUT010",226.198821596824
"NCH55","OUT046",2128.59363915648
"FDT44","OUT027",2767.99785161613
"DRG49","OUT046",3756.55941636302
"FDX46","OUT010",257.839800837272
"DRG36","OUT049",2998.62049841338
"FDU37","OUT049",1419.26487052747
"FDK10","OUT049",3212.15716468737
"DRF37","OUT027",5743.58839585174
"FDC44","OUT035",1869.72904644309
"FDP15","OUT046",3734.70326803858
"FDZ27","OUT027",1655.59868595709
"FDY22","OUT019",345.458613851831
"DRG51","OUT035",3091.6870513643
"FDN58","OUT045",3755.29603749346
"FDW01","OUT049",2621.56323889233
"FDX24","OUT018",1318.86324588811
"FDO51","OUT017",736.185599617111
"FDJ52","OUT027",4227.60945725746
"NCY06","OUT010",427.99625777729
"FDE20","OUT018",2443.29882969785
"FDT23","OUT010",294.47053552688
"FDQ51","OUT046",788.803441654684
"FDE35","OUT046",1065.96459506337
"FDB46","OUT013",3407.92618790614
"NCG19","OUT035",3622.16536723489
"NCL06","OUT018",3092.54830085516
"FDT36","OUT019",124.828650336022
"FDC56","OUT049",2016.79114914652
"FDJ26","OUT049",3643.44269755993
"FDZ59","OUT017",2699.51226072145
"FDV11","OUT027",4572.13688049948
"FDR13","OUT010",322.723723519783
"FDI15","OUT018",3539.05619367944
"FDF47","OUT018",3170.53811588728
"NCB54","OUT019",318.319579151263
"NCK19","OUT027",5024.00466313002
"FDX16","OUT017",2590.23976757651
"FDL50","OUT045",1726.30417643281
"NCE31","OUT035",764.064613230129
"DRJ01","OUT049",2384.98577483316
"FDE22","OUT013",2471.65871289405
"FDY20","OUT019",252.06016357046
"NCO14","OUT045",690.974824253309
"NCR50","OUT017",2443.74831823063
"DRM47","OUT017",3094.48353582435
"FDO27","OUT010",307.041405665473
"FDJ20","OUT027",2897.22878347906
"NCX17","OUT013",3275.46153375181
"FDG59","OUT049",643.543090902463
"FDD52","OUT045",1614.33452067035
"FDO48","OUT017",4191.97284588957
"FDC59","OUT019",207.820755521262
"FDS15","OUT018",1504.77544654461
"FDB47","OUT035",3737.4680634462
"FDV14","OUT019",241.6772599514
"FDB27","OUT013",2813.80608796534
"FDA35","OUT035",2107.80922586925
"FDN51","OUT018",3239.48418844329
"FDO39","OUT019",422.670373520198
"FDB28","OUT049",2935.54931531764
"DRJ25","OUT046",815.845969943227
"FDH46","OUT027",2775.92493109043
"FDI10","OUT045",2890.69211497947
"FDU21","OUT018",534.081752889348
"FDD09","OUT049",3228.34209354574
"FDD10","OUT046",2458.01195528206
"FDN31","OUT010",540.099447710322
"FDA46","OUT018",2971.81859729476
"FDM56","OUT046",1687.67077956152
"FDF11","OUT010",914.211172658158
"FDS32","OUT018",1897.07396048143
"NCM06","OUT013",2448.18742624496
"FDZ26","OUT045",3930.17262965334
"FDO01","OUT013",2077.08694091934
"FDJ46","OUT049",2985.83786771808
"FDG26","OUT019",578.54617061511
"FDZ38","OUT035",3135.60162532604
"NCO55","OUT013",1816.70426772083
"FDT60","OUT035",1921.87232582386
"FDW37","OUT049",1358.49511659004
"NCK42","OUT018",2899.75266948794
"FDA45","OUT046",2278.69929611112
"FDW55","OUT018",3339.59682190707
"FDY44","OUT017",3128.6786679621
"FDQ31","OUT017",1591.22658534933
"FDM09","OUT049",2943.82960621034
"FDH12","OUT018",1459.05823206065
"NCQ43","OUT035",1579.48807839779
"FDT33","OUT035",3068.12276727794
"NCT41","OUT018",2159.61608418918
"DRJ25","OUT010",180.453208549661
"NCQ41","OUT046",3174.95320174834
"NCN17","OUT049",1592.7019055315
"DRO35","OUT027",2764.49201448738
"FDU27","OUT018",652.714588886881
"FDY43","OUT027",4529.48419826719
"FDG46","OUT035",1856.72463421179
"DRL49","OUT018",1956.7720567416
"NCB55","OUT049",916.416856159422
"FDK28","OUT049",4480.7898684507
"FDO49","OUT045",713.282593219574
"FDT03","OUT013",2471.70179139532
"FDW33","OUT027",2784.95588577421
"FDR02","OUT035",1659.51349133228
"FDF50","OUT013",2877.31207260172
"FDA40","OUT018",1247.22038392136
"NCT53","OUT018",2520.08821664923
"FDY60","OUT035",2419.63032437177
"FDP44","OUT027",2660.21775533521
"NCQ50","OUT045",3476.46128588073
"NCC30","OUT017",2943.15584325237
"FDQ60","OUT018",1774.99038920949
"FDG41","OUT046",1920.74525314828
"FDQ03","OUT046",3522.1519060448
"FDM03","OUT045",1595.45295075022
"FDZ51","OUT018",1278.32342613443
"DRF51","OUT035",765.513190877246
"FDF39","OUT017",4756.50896426694
"FDW52","OUT035",2905.19362544489
"FDY22","OUT049",2446.20640831879
"FDG14","OUT013",2399.36100095717
"FDA57","OUT017",642.457178185392
"FDL45","OUT019",324.498505318861
"FDX28","OUT046",1613.80440200259
"NCQ54","OUT013",2782.80769995832
"FDH40","OUT045",1402.45088743031
"FDU52","OUT035",2744.75832601252
"FDT60","OUT010",375.329440065192
"FDK08","OUT045",1443.5970437677
"FDN04","OUT049",2966.98442444831
"FDE50","OUT013",2985.6768010091
"FDI16","OUT049",797.725110637543
"FDM50","OUT049",923.723892722348
"NCV30","OUT049",1033.79942681597
"FDT44","OUT013",1882.30092074644
"FDY60","OUT013",2384.9230726502
"FDT56","OUT017",880.068101117849
"FDV58","OUT018",2461.4143519391
"FDU04","OUT013",1827.58093152915
"NCN05","OUT027",4808.14255007766
"FDI53","OUT018",2366.55503573897
"FDD34","OUT046",2405.37338905506
"FDW47","OUT027",3115.34490348355
"FDT51","OUT027",2936.26782402386
"FDO27","OUT013",1637.76954165035
"NCQ18","OUT018",1370.96860439508
"NCW05","OUT013",1616.48386822154
"FDI15","OUT010",932.730304997043
"NCH43","OUT010",839.497624445989
